Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,72.0,72.0,70.67500305175781,70.7249984741211,70.7249984741211,19308
2018-01-03,71.0999984741211,71.19999694824219,70.19999694824219,71.05000305175781,71.05000305175781,18301
2018-01-04,71.44999694824219,71.80000305175781,70.82499694824219,71.375,71.375,16426
2018-01-05,71.5,71.6500015258789,70.9000015258789,71.42500305175781,71.42500305175781,13320
2018-01-08,71.67500305175781,73.4000015258789,71.67500305175781,72.9749984741211,72.9749984741211,30818
2018-01-09,73.32499694824219,73.44999694824219,72.44999694824219,73.17500305175781,73.17500305175781,27391
2018-01-10,73.5,73.67500305175781,71.57499694824219,72.5250015258789,72.5250015258789,33375
2018-01-11,72.5,72.5,70.7249984741211,70.9749984741211,70.9749984741211,30248
2018-01-12,71.0,71.82499694824219,70.94999694824219,71.57499694824219,71.57499694824219,23455
2018-01-16,72.07499694824219,74.25,72.05000305175781,73.9000015258789,73.9000015258789,20011
2018-01-17,73.6500015258789,73.69999694824219,72.5250015258789,72.7249984741211,72.7249984741211,15177
2018-01-18,72.875,73.3499984741211,72.375,73.05000305175781,73.05000305175781,15638
2018-01-19,73.05000305175781,73.1500015258789,72.0,72.07499694824219,72.07499694824219,13062
2018-01-22,72.2750015258789,72.2750015258789,71.6500015258789,71.80000305175781,71.80000305175781,7468
2018-01-23,72.17500305175781,72.7750015258789,71.5250015258789,72.25,72.25,11659
2018-01-24,72.30000305175781,73.30000305175781,71.8499984741211,72.92500305175781,72.92500305175781,8610
2018-01-25,73.32499694824219,73.7249984741211,72.1500015258789,72.4749984741211,72.4749984741211,8141
2018-01-26,72.69999694824219,73.125,72.17500305175781,72.2750015258789,72.2750015258789,5056
2018-01-29,72.6500015258789,73.125,72.3499984741211,72.4000015258789,72.4000015258789,4676
2018-01-30,72.5999984741211,72.7249984741211,72.05000305175781,72.44999694824219,72.44999694824219,7580
2018-01-31,72.75,73.5,72.67500305175781,73.2249984741211,73.2249984741211,6081
2018-02-01,73.75,74.94999694824219,73.69999694824219,74.82499694824219,74.82499694824219,5973
2018-02-02,75.1500015258789,75.4000015258789,74.55000305175781,75.19999694824219,75.19999694824219,5220
2018-02-05,75.44999694824219,75.9000015258789,75.0,75.82499694824219,75.82499694824219,4245
2018-02-06,75.5,75.5,74.07499694824219,74.75,74.75,9197
2018-02-07,74.75,74.75,73.80000305175781,73.8499984741211,73.8499984741211,5336
2018-02-08,73.8499984741211,73.8499984741211,73.32499694824219,73.4000015258789,73.4000015258789,4236
2018-02-09,73.67500305175781,73.9749984741211,73.0999984741211,73.17500305175781,73.17500305175781,3373
2018-02-12,73.30000305175781,73.4000015258789,73.05000305175781,73.07499694824219,73.07499694824219,2426
2018-02-13,73.30000305175781,73.44999694824219,73.0999984741211,73.3499984741211,73.3499984741211,1825
2018-02-14,73.3499984741211,73.5250015258789,73.3499984741211,73.5,73.5,20213
2018-02-15,70.7249984741211,71.25,69.625,69.7249984741211,69.7249984741211,18856
2018-02-16,69.42500305175781,69.44999694824219,68.0250015258789,68.1500015258789,68.1500015258789,22442
2018-02-20,68.4749984741211,70.0250015258789,68.30000305175781,69.19999694824219,69.19999694824219,24558
2018-02-21,69.875,70.55000305175781,69.125,69.9000015258789,69.9000015258789,17817
