Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,17.155000686645508,17.15999984741211,17.121000289916992,17.121000289916992,17.121000289916992,34
2018-01-03,17.079999923706055,17.184999465942383,17.079999923706055,17.184999465942383,17.184999465942383,4
2018-01-04,17.084999084472656,17.229999542236328,17.084999084472656,17.18899917602539,17.18899917602539,34
2018-01-05,17.204999923706055,17.204999923706055,17.204999923706055,17.204999923706055,17.204999923706055,0
2018-01-08,17.06399917602539,17.06399917602539,17.06399917602539,17.06399917602539,17.06399917602539,0
2018-01-09,16.93600082397461,16.94499969482422,16.93600082397461,16.93600082397461,16.93600082397461,9
2018-01-10,16.96299934387207,16.96299934387207,16.954999923706055,16.96299934387207,16.96299934387207,180
2018-01-11,16.954999923706055,16.96500015258789,16.893999099731445,16.893999099731445,16.893999099731445,35
2018-01-12,16.924999237060547,17.1200008392334,16.920000076293945,17.069000244140625,17.069000244140625,52
2018-01-16,17.30500030517578,17.325000762939453,17.121999740600586,17.121999740600586,17.121999740600586,4
2018-01-17,17.094999313354492,17.1200008392334,16.969999313354492,17.104999542236328,17.104999542236328,88
2018-01-18,17.0,17.010000228881836,16.89299964904785,16.89299964904785,16.89299964904785,6
2018-01-19,16.934999465942383,16.989999771118164,16.934999465942383,16.975000381469727,16.975000381469727,35
2018-01-22,16.985000610351562,16.985000610351562,16.930999755859375,16.930999755859375,16.930999755859375,3
2018-01-23,16.854999542236328,16.854999542236328,16.854999542236328,16.854999542236328,16.854999542236328,10
2018-01-24,17.424999237060547,17.424999237060547,17.424999237060547,17.424999237060547,17.424999237060547,3
2018-01-25,17.524999618530273,17.551000595092773,17.524999618530273,17.551000595092773,17.551000595092773,1
2018-01-26,17.381999969482422,17.381999969482422,17.381999969482422,17.381999969482422,17.381999969482422,41
2018-01-30,17.05500030517578,17.184999465942383,17.01300048828125,17.01300048828125,17.01300048828125,22
2018-01-31,17.174999237060547,17.209999084472656,17.174999237060547,17.20400047302246,17.20400047302246,22
2018-02-01,17.118000030517578,17.118000030517578,17.118000030517578,17.118000030517578,17.118000030517578,0
2018-02-02,16.676000595092773,16.676000595092773,16.676000595092773,16.676000595092773,16.676000595092773,3
2018-02-05,16.638999938964844,16.638999938964844,16.638999938964844,16.638999938964844,16.638999938964844,12
2018-02-06,16.704999923706055,16.704999923706055,16.540000915527344,16.54800033569336,16.54800033569336,206
2018-02-07,16.6299991607666,16.6299991607666,16.20599937438965,16.20599937438965,16.20599937438965,4
2018-02-08,16.31399917602539,16.31399917602539,16.31399917602539,16.31399917602539,16.31399917602539,0
2018-02-09,16.115999221801758,16.115999221801758,16.115999221801758,16.115999221801758,16.115999221801758,16
2018-02-12,16.375,16.54800033569336,16.344999313354492,16.54800033569336,16.54800033569336,2
2018-02-13,16.506999969482422,16.506999969482422,16.506999969482422,16.506999969482422,16.506999969482422,3
2018-02-14,16.857999801635742,16.857999801635742,16.857999801635742,16.857999801635742,16.857999801635742,201
