Date,cocoa,crude_oil,cotton,gold,lean_hogs,copper,coffe,wheat,live_cattle,natural_gas,platinum,sugar,silver,corn,oat,rough_rice,soybean
2018-06-22,2484.0,68.58000183105469,85.43000030517578,1267.4000244140625,79.82499694824219,3.032500028610229,113.8499984741211,488.75,108.2750015258789,2.9449999332427983,871.2999877929688,12.050000190734865,16.43899917602539,357.25,244.5,1260.0,894.5
2018-06-25,2433.0,68.08000183105469,85.94000244140625,1265.5999755859375,78.07499694824219,2.992000102996826,114.1500015258789,469.75,105.9749984741211,2.9230000972747803,866.7999877929688,12.0,16.308000564575195,350.5,241.0,1247.0,874.5
2018-06-26,2431.0,70.52999877929688,85.04000091552734,1256.5999755859375,79.125,2.996999979019165,114.8000030517578,458.0,105.9250030517578,2.938999891281128,869.2999877929688,12.119999885559082,16.238000869750973,352.5,241.25,1250.5,867.25
2018-06-27,2339.0,72.76000213623047,85.75,1252.800048828125,80.2249984741211,2.9895000457763667,114.3000030517578,460.25,107.0250015258789,2.996000051498413,856.2999877929688,11.720000267028807,16.138999938964847,352.5,254.0,1170.0,867.5
2018-06-28,2418.0,73.44999694824219,84.93000030517578,1247.800048828125,81.125,2.9535000324249268,112.1500015258789,453.25,108.1999969482422,2.940000057220459,850.2999877929688,11.880000114440918,15.951000213623047,345.0,243.0,1142.0,861.25
2018-06-29,2476.0,74.1500015258789,85.37999725341797,1251.300048828125,82.875,2.950999975204468,111.5,470.75,107.0,2.924000024795532,852.4000244140625,11.859999656677244,16.104000091552734,350.25,250.5,1161.0,858.5
2018-07-02,2465.0,73.94000244140625,84.5,1239.800048828125,83.19999694824219,2.93149995803833,107.8000030517578,449.5,106.9000015258789,2.861999988555908,809.0,11.5600004196167,15.744000434875488,337.5,245.5,1179.5,848.5
2018-07-05,2446.0,72.94000244140625,83.7300033569336,1257.300048828125,83.30000305175781,2.813999891281128,106.3000030517578,482.0,106.375,2.836999893188477,837.0999755859375,11.479999542236328,16.007999420166016,343.5,258.25,1223.5,835.5
2018-07-06,2459.0,73.80000305175781,86.37999725341797,1254.300048828125,81.375,2.812999963760376,111.25,492.25,106.375,2.8580000400543213,844.2000122070312,11.510000228881836,15.980999946594238,351.75,254.25,1211.5,874.0
2018-07-09,2443.0,73.8499984741211,87.16000366210938,1258.0999755859375,80.2249984741211,2.83899998664856,112.1999969482422,487.5,106.125,2.8280000686645512,849.0,11.399999618530273,16.05299949645996,345.75,258.75,1215.0,851.75
2018-07-10,2501.0,74.11000061035156,87.5,1253.800048828125,79.5,2.8285000324249268,111.9499969482422,483.75,105.4499969482422,2.7880001068115234,842.0,11.40999984741211,16.003000259399414,339.75,256.0,1181.0,852.25
2018-07-11,2484.0,70.37999725341797,85.23999786376953,1242.800048828125,79.7750015258789,2.7335000038146973,109.1999969482422,463.0,103.8499984741211,2.8289999961853027,831.0,11.289999961853027,15.732000350952148,331.25,256.0,1181.0,829.75
2018-07-12,2489.0,70.33000183105469,89.23999786376953,1245.0,79.94999694824219,2.7679998874664307,108.6999969482422,470.25,105.0250015258789,2.796999931335449,842.2999877929688,11.079999923706056,15.89799976348877,336.5,257.5,1183.5,830.0
2018-07-13,2517.0,71.01000213623047,88.9000015258789,1239.5999755859375,79.94999694824219,2.7699999809265137,107.0500030517578,469.25,104.5500030517578,2.752000093460083,826.2000122070312,10.960000038146973,15.73900032043457,330.25,258.0,1181.5,814.0
2018-07-16,2410.0,68.05999755859375,88.87999725341797,1238.0999755859375,79.75,2.756999969482422,107.4499969482422,484.5,106.9250030517578,2.759000062942505,822.2999877929688,11.140000343322754,15.734999656677244,341.75,231.5,1204.5,829.5
2018-07-17,2395.0,68.08000183105469,89.19999694824219,1225.699951171875,67.90000152587889,2.7395000457763667,105.6999969482422,490.75,106.4250030517578,2.740000009536743,815.7999877929688,11.130000114440918,15.545999526977539,346.25,231.5,1201.0,839.5
2018-07-18,2337.0,68.76000213623047,88.83000183105469,1226.300048828125,67.19999694824219,2.752000093460083,104.5999984741211,487.75,108.9499969482422,2.720999956130981,813.7000122070312,11.079999923706056,15.503000259399414,347.25,234.0,1182.5,842.25
2018-07-19,2292.0,69.45999908447266,88.30000305175781,1222.4000244140625,67.25,2.686000108718872,105.25,496.5,108.9000015258789,2.7690000534057617,800.5999755859375,10.970000267028807,15.34000015258789,351.25,232.0,1186.5,846.0
2018-07-20,2322.0,70.45999908447266,87.73999786376953,1229.5,66.44999694824219,2.746000051498413,110.6500015258789,508.5,108.9250030517578,2.756999969482422,823.5999755859375,11.119999885559082,15.489999771118164,355.25,233.25,1193.0,849.75
2018-07-23,2299.0,67.88999938964844,87.47000122070312,1224.0,66.42500305175781,2.736999988555908,111.6500015258789,510.75,108.7249984741211,2.720999956130981,825.7999877929688,11.079999923706056,15.368000030517578,357.25,231.5,1199.0,847.75
2018-07-24,2257.0,68.51999664306639,87.31999969482422,1223.9000244140625,65.55000305175781,2.799999952316284,110.9499969482422,509.75,108.0500030517578,2.7320001125335693,829.5999755859375,11.1899995803833,15.463000297546387,352.0,230.5,1205.5,858.0
2018-07-25,2245.0,69.30000305175781,88.80000305175781,1231.4000244140625,66.40000152587889,2.805999994277954,111.0,540.75,109.0250015258789,2.775000095367432,833.7999877929688,11.1899995803833,15.532999992370605,359.25,232.25,1204.5,860.75
2018-07-26,2315.0,69.61000061035156,89.02999877929688,1225.300048828125,64.90000152587889,2.803999900817871,109.5500030517578,534.0,107.9499969482422,2.7799999713897705,832.4000244140625,11.029999732971193,15.437999725341795,361.5,232.5,1200.0,861.25
2018-07-27,2233.0,68.69000244140625,89.05999755859375,1222.5999755859375,63.6500015258789,2.7874999046325684,110.4499969482422,532.5,108.625,2.8220000267028813,826.4000244140625,10.880000114440918,15.435999870300293,362.0,232.0,1200.5,870.5
2018-07-30,2239.0,70.12999725341797,89.94999694824219,1221.300048828125,63.29999923706055,2.7790000438690186,111.4000015258789,547.75,108.4250030517578,2.796999931335449,826.5999755859375,10.81999969482422,15.475000381469727,367.25,232.75,1195.5,875.0
2018-07-31,2170.0,68.76000213623047,90.27999877929688,1223.699951171875,61.125,2.8190000057220463,109.9000015258789,556.5,107.6750030517578,2.782000064849853,840.9000244140625,10.550000190734863,15.5,372.25,235.75,1191.5,903.75
2018-08-01,2070.0,67.66000366210939,89.05999755859375,1217.9000244140625,60.25,2.734999895095825,108.0500030517578,563.75,108.625,2.757999897003174,812.4000244140625,10.479999542236328,15.394000053405762,365.0,239.0,1187.5,886.75
2018-08-02,2072.0,68.95999908447266,89.44000244140625,1210.5999755859375,58.974998474121094,2.726999998092652,106.6999969482422,569.25,108.5999984741211,2.8159999847412114,823.4000244140625,10.59000015258789,15.329000473022461,366.75,243.0,1163.0,882.5
2018-08-03,2046.0,68.48999786376953,88.66999816894531,1214.199951171875,58.5,2.753499984741211,107.75,567.25,110.6750030517578,2.8529999256134038,832.0999755859375,10.850000381469727,15.406000137329102,369.75,249.75,1149.5,886.25
2018-08-06,2122.0,69.01000213623047,88.69000244140625,1208.5999755859375,56.599998474121094,2.720999956130981,108.75,586.0,110.4000015258789,2.859999895095825,821.5,10.979999542236328,15.291999816894533,371.0,261.5,1127.5,877.25
2018-08-07,2103.0,69.16999816894531,88.22000122070312,1209.5999755859375,55.79999923706055,2.740999937057495,109.0500030517578,579.5,110.0749969482422,2.8970000743865967,826.5999755859375,10.880000114440918,15.31700038909912,370.75,255.25,1091.0,889.25
2018-08-08,2111.0,66.94000244140625,87.38999938964844,1212.5999755859375,54.79999923706055,2.740499973297119,107.8499984741211,584.25,109.8249969482422,2.9489998817443848,824.7000122070312,10.8100004196167,15.37600040435791,371.25,263.75,1065.0,893.75
2018-08-09,2081.0,66.80999755859375,87.26000213623047,1211.9000244140625,54.974998474121094,2.755500078201294,107.6500015258789,578.5,108.25,2.9549999237060547,829.2999877929688,10.84000015258789,15.418999671936035,369.25,261.5,1074.0,887.75
2018-08-10,2086.0,67.62999725341797,85.86000061035156,1211.0999755859375,54.79999923706055,2.7325000762939453,107.0,559.75,108.25,2.9440000057220463,824.7999877929688,10.539999961853027,15.265999794006348,357.75,256.75,1055.0,846.0
2018-08-13,2121.0,67.19999694824219,83.13999938964844,1191.300048828125,55.5250015258789,2.7219998836517334,106.25,540.75,107.1999969482422,2.9300000667572017,794.5999755859375,10.300000190734863,14.95300006866455,356.5,258.0,1030.5,853.5
2018-08-14,2108.0,67.04000091552734,83.41000366210938,1193.0,55.0,2.67549991607666,105.0500030517578,545.75,107.9749984741211,2.9590001106262207,798.5,10.34000015258789,15.024999618530273,362.25,260.25,1019.5,864.5
2018-08-15,2083.0,65.01000213623047,81.08000183105469,1177.5,52.474998474121094,2.556999921798706,102.4000015258789,535.25,108.3249969482422,2.940000057220459,768.7000122070312,10.229999542236328,14.420999526977539,361.5,249.75,1032.5,857.5
2018-08-16,2104.0,65.45999908447266,82.12999725341797,1176.199951171875,55.474998474121094,2.6135001182556152,101.6999969482422,547.5,108.3249969482422,2.907999992370605,781.2999877929688,10.300000190734863,14.696999549865724,365.25,253.75,1046.0,885.5
2018-08-17,2115.0,65.91000366210939,81.75,1176.5,58.599998474121094,2.624500036239624,101.1999969482422,565.0,109.4250030517578,2.946000099182129,774.0999755859375,10.18000030517578,14.616000175476074,364.25,258.75,1035.0,881.5
2018-08-20,2198.0,66.43000030517578,83.0999984741211,1186.800048828125,56.474998474121094,2.6635000705718994,97.25,547.25,109.0749969482422,2.9409999847412114,790.7000122070312,10.09000015258789,14.654999732971193,362.0,260.75,1026.5,881.75
2018-08-21,2269.0,67.34999847412111,83.5,1192.5999755859375,56.224998474121094,2.689500093460083,97.9499969482422,534.5,109.2750015258789,2.9800000190734863,789.7999877929688,10.170000076293944,14.75100040435791,359.75,257.0,1054.0,874.5
2018-08-22,2310.0,67.86000061035156,82.5199966430664,1196.300048828125,53.599998474121094,2.6684999465942383,96.4000015258789,530.0,108.2249984741211,2.9560000896453857,790.5,10.18000030517578,14.734999656677244,352.5,259.75,1080.0,858.25
2018-08-23,2349.0,67.83000183105469,81.7300033569336,1187.0,51.17499923706055,2.6524999141693115,97.1999969482422,527.25,107.9499969482422,2.96399998664856,775.2000122070312,10.119999885559082,14.527000427246096,346.75,263.25,1080.0,842.0
2018-08-24,2374.0,68.72000122070311,81.80999755859375,1206.300048828125,51.7750015258789,2.6989998817443848,100.5500030517578,519.25,106.25,2.9170000553131104,786.4000244140625,10.229999542236328,14.779000282287598,348.5,259.5,1078.5,842.0
2018-08-27,2321.0,68.87000274658203,83.5199966430664,1209.0,54.7750015258789,2.7049999237060547,101.8499984741211,501.75,108.1999969482422,2.875999927520752,801.2000122070312,10.510000228881836,14.843999862670898,346.75,247.25,1051.0,834.75
2018-08-28,2295.0,68.52999877929689,83.80999755859375,1207.4000244140625,52.0,2.733999967575073,99.25,499.25,107.8000030517578,2.851999998092652,793.5,10.3100004196167,14.767000198364258,341.0,247.25,1059.5,820.5
2018-08-29,2336.0,69.51000213623047,82.97000122070312,1204.5,51.54999923706055,2.7090001106262207,98.6500015258789,519.75,109.1750030517578,2.8949999809265137,794.7999877929688,10.369999885559082,14.687999725341795,341.25,251.75,1081.0,823.25
2018-09-04,2335.0,69.87000274658203,82.77999877929688,1192.699951171875,51.07500076293945,2.5834999084472656,97.75,508.0,109.875,2.8229999542236333,777.0,10.640000343322754,14.060999870300293,354.5,234.0,1085.0,832.0
2018-09-05,2314.0,68.72000122070311,81.70999908447266,1194.9000244140625,51.974998474121094,2.5924999713897705,100.0999984741211,501.75,109.0500030517578,2.7950000762939453,783.0999755859375,10.890000343322754,14.118000030517578,351.75,233.75,1070.5,825.5
2018-09-06,2310.0,67.76999664306639,81.37999725341797,1197.9000244140625,54.974998474121094,2.618499994277954,97.9499969482422,490.5,108.9000015258789,2.7720000743865967,789.7000122070312,10.800000190734863,14.074999809265135,353.5,234.25,1077.5,826.75
2018-09-07,2288.0,67.75,82.12999725341797,1193.5999755859375,55.6500015258789,2.6034998893737797,98.8000030517578,488.5,109.9499969482422,2.776000022888184,779.2000122070312,11.010000228881836,14.06700038909912,354.25,234.5,1084.5,832.0
2018-09-10,2329.0,67.54000091552734,83.93000030517578,1193.0,55.95000076293945,2.6105000972747803,97.5,503.75,110.1500015258789,2.803999900817871,788.7999877929688,11.199999809265137,14.079000473022461,355.5,238.75,1081.5,833.5
2018-09-11,2283.0,69.25,83.02999877929688,1195.4000244140625,54.474998474121094,2.6040000915527344,96.1999969482422,494.25,109.3000030517578,2.8280000686645512,788.0999755859375,11.18000030517578,14.052000045776367,355.25,233.75,1064.5,820.25
2018-09-12,2355.0,70.37000274658203,82.76000213623047,1204.699951171875,55.79999923706055,2.658499956130981,97.8499984741211,482.5,111.4749984741211,2.8289999961853027,798.7000122070312,11.670000076293945,14.19200038909912,341.5,234.0,1064.5,829.0
2018-09-13,2314.0,68.58999633789061,81.62000274658203,1202.0,55.67499923706055,2.664499998092652,96.4000015258789,477.5,110.8000030517578,2.816999912261963,802.0999755859375,11.68000030517578,14.142999649047852,336.25,229.75,1066.5,822.75
2018-09-14,2219.0,68.98999786376953,81.9000015258789,1195.0,56.224998474121094,2.627500057220459,95.4499969482422,479.0,113.8000030517578,2.7669999599456787,797.4000244140625,11.15999984741211,14.041999816894533,337.0,229.75,1066.5,821.5
2018-09-17,2236.0,68.91000366210939,81.51000213623047,1199.699951171875,56.45000076293945,2.633500099182129,93.4499969482422,512.75,113.4250030517578,2.813999891281128,799.7000122070312,10.630000114440918,14.121999740600586,348.0,243.0,1030.0,823.5
2018-09-18,2242.0,69.84999847412111,79.1500015258789,1196.800048828125,59.17499923706055,2.711999893188477,92.0,516.0,113.2249984741211,2.933000087738037,813.7000122070312,10.520000457763672,14.083999633789062,343.25,245.75,1004.5,814.0
2018-09-19,2195.0,71.12000274658203,79.62999725341797,1202.199951171875,60.0,2.7100000381469727,96.6999969482422,526.25,113.0999984741211,2.907999992370605,820.7000122070312,10.760000228881836,14.189000129699707,345.75,249.25,979.5,830.0
2018-09-20,2201.0,70.80000305175781,79.06999969482422,1206.199951171875,61.25,2.720999956130981,99.75,527.0,112.4499969482422,2.9760000705718994,833.0999755859375,10.800000190734863,14.21500015258789,352.5,249.0,987.5,850.25
2018-09-21,2167.0,70.77999877929688,79.27999877929688,1196.199951171875,60.29999923706055,2.8364999294281006,99.9000015258789,525.25,113.0749969482422,2.976999998092652,828.5,10.84000015258789,14.269000053405762,357.25,253.0,988.0,847.25
2018-09-24,2235.0,72.08000183105469,78.7300033569336,1199.300048828125,61.0,2.8159999847412114,98.5,529.0,112.1750030517578,3.0380001068115234,828.2000122070312,10.380000114440918,14.25100040435791,360.5,259.25,983.0,841.0
2018-09-25,2195.0,72.27999877929688,80.41000366210938,1200.0,62.42499923706055,2.803499937057495,97.0999984741211,522.0,112.3499984741211,3.0820000171661377,821.7999877929688,10.359999656677246,14.39799976348877,363.75,257.0,987.5,845.75
2018-09-26,2151.0,71.56999969482422,79.0,1194.0,62.20000076293945,2.806999921798706,97.75,521.0,113.875,3.0209999084472656,824.5,9.899999618530273,14.30500030517578,363.0,258.5,978.5,850.0
2018-09-27,2114.0,72.12000274658203,78.12000274658203,1182.300048828125,61.29999923706055,2.76449990272522,99.3000030517578,517.25,113.2249984741211,3.0559999942779537,810.2999877929688,10.050000190734863,14.201000213623047,364.75,260.25,978.5,855.0
2018-09-28,2057.0,73.25,76.76000213623047,1191.5,62.17499923706055,2.7869999408721924,102.4499969482422,511.25,113.4499969482422,3.007999897003174,818.7000122070312,10.420000076293944,14.623000144958494,356.25,264.75,978.0,845.5
2018-10-01,1990.0,75.30000305175781,76.69999694824219,1187.0999755859375,64.75,2.7739999294281006,102.1999969482422,511.5,113.6750030517578,3.094000101089477,824.0,11.609999656677244,14.42199993133545,365.75,269.75,1013.5,857.75
2018-10-02,2086.0,75.2300033569336,76.58000183105469,1202.4000244140625,66.42500305175781,2.7950000762939453,107.6500015258789,522.5,113.9749984741211,3.1659998893737797,830.0999755859375,12.06999969482422,14.609999656677244,367.5,273.0,1026.5,866.0
2018-10-03,2019.0,76.41000366210938,76.8499984741211,1198.300048828125,67.47499847412111,2.822499990463257,106.5999984741211,518.75,113.1999969482422,3.2300000190734863,832.2000122070312,12.229999542236328,14.59000015258789,364.75,275.0,1049.0,861.5
2018-10-04,2010.0,74.33000183105469,76.38999938964844,1197.199951171875,67.5,2.765000104904175,106.9499969482422,522.25,113.625,3.164999961853028,821.0,12.329999923706055,14.510000228881836,367.5,288.0,1078.0,859.25
2018-10-05,2024.0,74.33999633789062,76.48999786376953,1201.199951171875,68.19999694824219,2.750999927520752,108.9499969482422,524.25,113.8000030517578,3.1429998874664307,821.0999755859375,12.630000114440918,14.569000244140625,368.25,287.0,1082.0,869.0
2018-10-08,2086.0,74.29000091552734,77.94000244140625,1184.4000244140625,68.44999694824219,2.755000114440918,111.8499984741211,517.5,114.1750030517578,3.2669999599456787,814.0999755859375,12.9399995803833,14.258999824523926,366.5,282.25,1087.5,869.75
2018-10-09,2119.0,74.95999908447266,77.4000015258789,1187.199951171875,68.75,2.7950000762939453,113.1500015258789,519.5,113.3499984741211,3.2660000324249268,825.5999755859375,12.970000267028807,14.329000473022461,364.5,286.0,1095.0,863.0
2018-10-10,2088.0,73.16999816894531,76.80000305175781,1189.300048828125,68.47499847412111,2.7690000534057617,111.9000015258789,516.25,112.0749969482422,3.2839999198913574,824.0999755859375,12.850000381469727,14.255000114440918,362.75,284.25,1093.5,852.25
2018-10-11,2097.0,70.97000122070312,76.80999755859375,1223.5,68.67500305175781,2.796999931335449,112.9000015258789,513.75,112.625,3.2219998836517334,842.7999877929688,12.920000076293945,14.53499984741211,369.25,286.5,1068.5,858.25
2018-10-12,2160.0,71.33999633789062,78.37000274658203,1218.0999755859375,68.75,2.7929999828338623,116.5500030517578,524.25,112.3249969482422,3.1610000133514404,836.2000122070312,13.06999969482422,14.564000129699707,373.75,288.0,1068.5,867.5
2018-10-15,2141.0,71.77999877929688,78.72000122070312,1226.4000244140625,56.75,2.7804999351501465,119.3499984741211,531.75,113.375,3.242000102996826,842.5,13.43000030517578,14.656000137329102,378.25,300.25,1075.0,891.5
2018-10-16,2194.0,71.91999816894531,78.33000183105469,1227.300048828125,56.875,2.7704999446868896,117.6500015258789,528.0,112.6500015258789,3.239000082015991,843.0999755859375,13.25,14.630000114440918,375.25,302.25,1088.5,884.75
2018-10-17,2226.0,69.75,77.91999816894531,1223.699951171875,54.70000076293945,2.7669999599456787,122.5500030517578,521.0,112.9250030517578,3.3199999332427983,836.9000244140625,13.729999542236328,14.592000007629395,374.25,295.25,1096.0,885.75
2018-10-18,2145.0,68.65000152587889,78.05000305175781,1226.5,52.29999923706055,2.737499952316284,122.0500030517578,514.75,113.0749969482422,3.1979999542236333,827.7999877929688,13.869999885559082,14.532999992370605,370.75,295.25,1096.0,863.5
2018-10-19,2162.0,69.12000274658203,77.91999816894531,1225.300048828125,51.599998474121094,2.7679998874664307,122.0999984741211,516.25,112.25,3.25,832.2999877929688,13.890000343322756,14.579000473022461,367.0,295.25,1103.5,856.75
2018-10-22,2220.0,69.16999816894531,80.0199966430664,1221.199951171875,53.17499923706055,2.7739999294281006,117.6500015258789,507.75,112.8000030517578,3.138000011444092,819.0,13.81999969482422,14.522000312805176,369.5,295.5,1083.5,858.5
2018-10-23,2187.0,66.43000030517578,78.98999786376953,1233.4000244140625,54.5250015258789,2.746999979019165,121.0999984741211,507.5,112.7750015258789,3.211999893188477,832.4000244140625,13.8100004196167,14.727999687194824,370.25,297.0,1082.0,857.5
2018-10-24,2137.0,66.81999969482422,77.06999969482422,1227.800048828125,57.5250015258789,2.746500015258789,120.25,497.0,113.2750015258789,3.1659998893737797,828.7000122070312,14.010000228881836,14.611000061035154,368.25,291.75,1085.5,850.25
2018-10-25,2209.0,67.33000183105469,77.68000030517578,1229.0999755859375,56.7750015258789,2.748500108718872,121.1500015258789,486.5,113.3499984741211,3.20199990272522,828.7000122070312,13.970000267028807,14.5649995803833,361.0,285.75,1079.5,841.75
2018-10-26,2251.0,67.58999633789061,78.52999877929688,1232.5,57.92499923706055,2.74399995803833,119.6500015258789,500.25,113.875,3.184999942779541,829.5,13.84000015258789,14.635000228881836,367.75,292.0,1073.0,845.0
2018-10-29,2195.0,67.04000091552734,77.16999816894531,1224.5,58.849998474121094,2.7385001182556152,114.25,501.5,114.3000030517578,3.184999942779541,832.0,13.5,14.376999855041506,366.75,286.5,1047.5,839.0
2018-10-30,2215.0,66.18000030517578,76.9000015258789,1222.5999755859375,59.0,2.6630001068115234,112.4000015258789,494.75,113.9000015258789,3.1870000362396236,834.5999755859375,13.31999969482422,14.402999877929688,364.75,279.75,1044.0,833.5
2018-10-31,2234.0,65.30999755859375,76.86000061035156,1212.300048828125,58.45000076293945,2.6635000705718994,112.6999969482422,493.25,115.8499984741211,3.260999917984009,839.4000244140625,13.1899995803833,14.229000091552734,363.25,276.5,1058.0,839.0
2018-11-01,2264.0,63.68999862670898,79.02999877929688,1236.0,58.20000076293945,2.7214999198913574,117.8000030517578,501.25,117.125,3.236999988555908,858.2999877929688,13.1899995803833,14.729000091552734,366.75,281.25,1063.5,869.0
2018-11-02,2267.0,63.13999938964844,78.79000091552734,1230.9000244140625,58.125,2.802999973297119,120.0500030517578,504.25,117.0749969482422,3.2839999198913574,871.9000244140625,13.4399995803833,14.70699977874756,371.25,284.25,1070.0,875.25
2018-11-05,2312.0,63.099998474121094,78.87000274658203,1229.800048828125,57.099998474121094,2.755500078201294,117.0999984741211,504.75,115.3249969482422,3.566999912261963,865.0,13.149999618530273,14.604000091552734,374.0,292.75,1075.5,873.0
2018-11-06,2379.0,62.209999084472656,77.43000030517578,1223.800048828125,54.099998474121094,2.7304999828338623,113.25,508.0,115.4250030517578,3.5550000667572017,867.7000122070312,12.960000038146973,14.458000183105467,373.25,293.75,1065.5,872.0
2018-11-07,2383.0,61.66999816894531,78.95999908447266,1226.199951171875,55.5250015258789,2.752500057220459,115.5999984741211,502.25,116.0999984741211,3.5550000667572017,875.0999755859375,13.010000228881836,14.527999877929688,372.25,287.25,1070.0,867.75
2018-11-08,2265.0,60.66999816894531,79.01000213623047,1222.9000244140625,55.625,2.736999988555908,116.6500015258789,497.25,116.5500030517578,3.5429999828338623,866.7000122070312,12.84000015258789,14.38599967956543,373.5,286.75,1061.5,867.5
2018-11-09,2250.0,60.18999862670898,78.08999633789062,1206.4000244140625,55.79999923706055,2.686500072479248,113.8499984741211,487.5,114.5749969482422,3.7190001010894775,852.4000244140625,12.729999542236328,14.102999687194824,369.75,285.0,1059.5,875.25
2018-11-12,2209.0,59.93000030517578,76.37999725341797,1201.300048828125,56.54999923706055,2.677999973297119,110.1500015258789,493.5,114.9250030517578,3.788000106811523,841.7000122070312,12.9399995803833,13.973999977111815,371.25,285.0,1064.5,871.75
2018-11-13,2211.0,55.68999862670898,75.86000061035156,1199.199951171875,57.29999923706055,2.687000036239624,109.1999969482422,486.5,115.375,4.100999832153319,837.0999755859375,12.609999656677244,13.95199966430664,366.5,284.5,1087.5,867.25
2018-11-14,2158.0,56.25,76.38999938964844,1207.9000244140625,57.0,2.7095000743865967,112.6500015258789,481.0,114.5999984741211,4.836999893188477,830.7999877929688,12.649999618530273,14.05500030517578,367.0,288.5,1090.0,870.5
2018-11-15,2166.0,56.459999084472656,76.25,1212.800048828125,57.07500076293945,2.749000072479248,110.0500030517578,480.0,115.1500015258789,4.0380001068115225,842.2999877929688,12.649999618530273,14.237000465393065,367.5,292.25,1074.0,888.75
2018-11-16,2193.0,56.459999084472656,76.12000274658203,1220.800048828125,60.07500076293945,2.803999900817871,112.5999984741211,482.75,115.3499984741211,4.2719998359680185,843.5999755859375,12.6899995803833,14.357999801635742,364.75,298.25,1089.0,892.25
2018-11-19,2155.0,56.7599983215332,75.87999725341797,1223.0999755859375,61.0250015258789,2.804500102996826,112.3499984741211,474.25,116.1500015258789,4.699999809265137,855.5,12.800000190734865,14.380999565124512,362.25,304.5,1077.0,873.75
2018-11-20,2144.0,53.43000030517578,75.2699966430664,1219.0,58.974998474121094,2.7664999961853027,110.6500015258789,473.0,115.6999969482422,4.5229997634887695,844.9000244140625,12.460000038146973,14.246999740600586,361.25,303.75,1073.5,881.0
2018-11-21,2084.0,54.63000106811523,76.51000213623047,1225.800048828125,58.2750015258789,2.7945001125335693,110.3000030517578,469.0,116.4000015258789,4.451000213623047,848.0999755859375,12.68000030517578,14.479999542236328,361.75,291.5,1078.5,883.0
2018-11-26,2057.0,51.63000106811523,77.4000015258789,1220.199951171875,57.4000015258789,2.758500099182129,107.0,464.5,116.9250030517578,4.248000144958496,845.7000122070312,12.479999542236328,14.18299961090088,356.0,277.75,1075.0,862.25
2018-11-27,2086.0,51.56000137329102,76.7699966430664,1211.199951171875,57.875,2.7105000019073486,109.5,458.5,116.6999969482422,4.26200008392334,833.2000122070312,12.34000015258789,14.062000274658205,356.5,269.5,1084.5,875.5
2018-11-28,2062.0,50.290000915527344,77.76000213623047,1221.4000244140625,57.95000076293945,2.7960000038146973,110.0999984741211,467.0,116.7750015258789,4.7150001525878915,824.2000122070312,12.84000015258789,14.303000450134276,360.5,289.5,1082.0,890.5
2018-11-29,2106.0,51.45000076293945,76.63999938964844,1224.0999755859375,58.724998474121094,2.7780001163482666,108.5,466.0,116.5999984741211,4.6459999084472665,819.0999755859375,12.869999885559082,14.27299976348877,360.25,278.5,1091.5,887.25
2018-11-30,2144.0,50.93000030517578,77.16000366210938,1220.199951171875,57.875,2.7774999141693115,103.25,486.5,116.9250030517578,4.611999988555908,798.0,12.84000015258789,14.093999862670898,366.5,288.25,1088.5,894.75
2018-12-03,2144.0,52.95000076293945,78.91000366210938,1233.9000244140625,58.0250015258789,2.799499988555908,103.5,484.0,116.875,4.339000225067139,808.9000244140625,12.90999984741211,14.380999565124512,371.25,286.75,1098.0,905.75
2018-12-04,2105.0,53.25,78.7699966430664,1241.0999755859375,56.875,2.748500108718872,101.9000015258789,483.75,117.7750015258789,4.456999778747559,802.4000244140625,12.75,14.520999908447266,374.25,283.5,1097.5,911.75
2018-12-06,2078.0,51.4900016784668,78.0199966430664,1238.0999755859375,54.5250015258789,2.740499973297119,100.6500015258789,468.75,117.9499969482422,4.327000141143799,787.7999877929688,12.640000343322756,14.390000343322756,372.0,284.0,1083.0,909.5
2018-12-07,2175.0,52.61000061035156,80.2300033569336,1246.800048828125,54.25,2.7574999332427983,98.8000030517578,484.5,117.9000015258789,4.48799991607666,788.5999755859375,12.869999885559082,14.571999549865724,374.0,281.5,1077.0,916.75
2018-12-10,2156.0,51.0,79.87999725341797,1243.699951171875,54.724998474121094,2.7184998989105225,100.4499969482422,482.75,117.5749969482422,4.545000076293945,780.2999877929688,12.720000267028807,14.477999687194824,374.25,282.5,1066.5,909.75
2018-12-11,2066.0,51.6500015258789,80.0199966430664,1241.9000244140625,54.45000076293945,2.7660000324249268,97.6500015258789,477.25,118.375,4.4070000648498535,783.7000122070312,12.829999923706055,14.49899959564209,375.0,285.5,1064.5,915.0
2018-12-12,2112.0,51.1500015258789,79.97000122070312,1244.4000244140625,54.724998474121094,2.7685000896453857,97.75,483.75,119.125,4.136000156402588,805.2999877929688,12.739999771118164,14.725000381469727,376.25,283.0,1055.0,920.0
2018-12-13,2200.0,52.58000183105469,79.41000366210938,1242.699951171875,54.79999923706055,2.762500047683716,98.8000030517578,492.5,119.4499969482422,4.124000072479248,795.7000122070312,12.75,14.729000091552734,375.5,282.0,1045.0,907.0
2018-12-14,2237.0,51.20000076293945,79.5999984741211,1237.0,54.95000076293945,2.7604999542236333,96.9499969482422,492.5,119.5749969482422,3.82699990272522,783.5,12.649999618530273,14.512999534606935,376.75,278.5,1057.5,900.5
