Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,956.5,960.0,949.5,955.0,955.0,2900
2018-01-03,956.25,960.5,955.0,959.75,959.75,2582
2018-01-04,959.25,960.0,950.25,959.25,959.25,2133
2018-01-05,960.0,966.5,960.0,961.5,961.5,1278
2018-01-08,960.75,962.25,951.5,958.25,958.25,988
2018-01-09,958.75,959.25,953.5,955.75,955.75,580
2018-01-10,953.25,954.0,944.5,947.0,947.0,574
2018-01-11,946.0,948.25,940.0,940.5,940.5,204
2018-01-12,940.25,944.0,937.25,944.0,944.0,149724
2018-01-16,965.0,970.0,963.25,968.0,968.0,97797
2018-01-17,966.25,969.25,961.25,968.75,968.75,91701
2018-01-18,968.75,974.75,966.5,973.0,973.0,74574
2018-01-19,972.5,982.75,972.0,977.25,977.25,105770
2018-01-22,980.5,987.25,980.0,984.25,984.25,124262
2018-01-23,983.0,988.75,979.5,986.25,986.25,107959
2018-01-24,985.75,994.75,980.25,992.25,992.25,139169
2018-01-25,992.0,1002.0,987.0,992.25,992.25,154146
2018-01-26,990.25,995.5,983.75,985.5,985.5,110339
2018-01-29,992.25,998.75,986.25,991.5,991.5,143395
2018-01-30,994.5,1004.75,988.25,1000.25,1000.25,169083
2018-01-31,1000.0,1002.0,989.0,995.75,995.75,165828
2018-02-01,995.25,995.5,977.5,985.0,985.0,159220
2018-02-02,985.75,986.25,977.0,978.75,978.75,100314
2018-02-05,976.25,977.5,969.5,969.75,969.75,128425
2018-02-06,969.75,987.5,967.75,986.25,986.25,179233
2018-02-07,988.75,993.75,982.0,983.0,983.0,167291
2018-02-08,983.25,996.0,977.75,987.75,987.75,230204
2018-02-09,987.5,989.75,979.75,983.0,983.0,164565
2018-02-12,995.5,1004.25,989.0,1001.75,1001.75,215178
2018-02-13,1001.0,1013.5,998.75,1011.75,1011.75,177145
2018-02-14,1011.25,1019.5,1006.0,1017.25,1017.25,154450
2018-02-15,1016.5,1024.75,1015.5,1024.25,1024.25,158344
2018-02-16,1023.5,1028.25,1012.0,1021.5,1021.5,146731
2018-02-20,1031.5,1039.0,1024.5,1026.5,1026.5,193966
2018-02-21,1027.75,1038.25,1019.25,1034.25,1034.25,133023
2018-02-22,1034.0,1037.0,1027.25,1032.0,1032.0,108212
2018-02-23,1031.0,1039.5,1028.0,1036.25,1036.25,108212
2018-02-26,1039.5,1047.75,1034.0,1034.25,1034.25,136487
2018-02-27,1034.0,1044.25,1031.75,1038.0,1038.0,78531
2018-02-28,1037.75,1048.0,1035.0,1045.0,1045.0,14916
2018-03-01,1043.75,1057.5,1041.0,1057.5,1057.5,7733
2018-03-02,1057.0,1071.0,1053.5,1060.75,1060.75,5525
2018-03-05,1063.5,1068.0,1056.75,1066.75,1066.75,3045
2018-03-06,1066.0,1067.0,1060.75,1064.5,1064.5,2839
