Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,937.9000244140625,945.7999877929688,937.9000244140625,943.7999877929688,943.7999877929688,45
2018-01-03,941.5,959.9000244140625,941.5,957.7999877929688,957.7999877929688,159
2018-01-04,955.5,967.0,947.2000122070312,966.0999755859375,966.0999755859375,25
2018-01-05,963.0,971.2000122070312,963.0,971.2000122070312,971.2000122070312,8
2018-01-08,970.7999877929688,972.2999877929688,970.7999877929688,972.2999877929688,972.2999877929688,2
2018-01-09,967.9000244140625,967.9000244140625,967.9000244140625,967.9000244140625,967.9000244140625,78
2018-01-10,974.4000244140625,974.4000244140625,974.4000244140625,974.4000244140625,974.4000244140625,9
2018-01-11,986.9000244140625,986.9000244140625,984.0,986.9000244140625,986.9000244140625,100
2018-01-12,992.0,993.5,991.2000122070312,991.2000122070312,991.2000122070312,10
2018-01-16,1000.2000122070312,1000.2000122070312,1000.2000122070312,1000.2000122070312,1000.2000122070312,0
2018-01-17,1004.7000122070312,1006.2000122070312,1002.5,1006.2000122070312,1006.2000122070312,54
2018-01-18,1004.5,1005.0,1004.5,1005.0,1005.0,1
2018-01-19,1012.4000244140625,1017.2999877929688,1010.0999755859375,1016.2000122070312,1016.2000122070312,28
2018-01-22,997.0,998.5999755859375,994.0,994.2999877929688,994.2999877929688,10
2018-01-23,1005.2999877929688,1005.2999877929688,1005.2999877929688,1005.2999877929688,1005.2999877929688,0
2018-01-24,1013.2999877929688,1013.2999877929688,1013.2999877929688,1013.2999877929688,1013.2999877929688,0
2018-01-25,1022.5999755859375,1029.300048828125,1022.5999755859375,1029.300048828125,1029.300048828125,56
2018-01-26,1015.0,1015.0,1015.0,1015.0,1015.0,9
2018-01-30,997.4000244140625,997.4000244140625,997.4000244140625,997.4000244140625,997.4000244140625,7
2018-01-31,1001.5999755859375,1001.5999755859375,1001.2999877929688,1001.2999877929688,1001.2999877929688,1
2018-02-01,1004.7999877929688,1004.7999877929688,1004.7999877929688,1004.7999877929688,1004.7999877929688,0
2018-02-02,996.4000244140625,996.4000244140625,996.4000244140625,996.4000244140625,996.4000244140625,0
2018-02-05,992.5,992.5,989.9000244140625,992.5,992.5,2
2018-02-06,991.2999877929688,991.2999877929688,991.2999877929688,991.2999877929688,991.2999877929688,0
2018-02-07,978.7000122070312,979.7999877929688,978.7000122070312,978.7000122070312,978.7000122070312,1
2018-02-08,975.4000244140625,975.4000244140625,975.4000244140625,975.4000244140625,975.4000244140625,0
2018-02-09,958.5,958.5,958.5,958.5,958.5,0
2018-02-12,969.7999877929688,969.7999877929688,969.7999877929688,969.7999877929688,969.7999877929688,0
2018-02-13,972.7000122070312,972.7000122070312,972.7000122070312,972.7000122070312,972.7000122070312,0
2018-02-14,996.0999755859375,996.0999755859375,996.0999755859375,996.0999755859375,996.0999755859375,0
2018-02-15,998.0999755859375,998.0999755859375,998.0999755859375,998.0999755859375,998.0999755859375,0
2018-02-16,1009.2999877929688,1009.2999877929688,1009.2999877929688,1009.2999877929688,1009.2999877929688,0
2018-02-20,1001.0,1001.0,1001.0,1001.0,1001.0,0
